who_region,iso3,country_name,city,year,version,pm10_concentration,pm25_concentration,no2_concentration,type_of_stations,reference,web_link,population,population_source,latitude,longitude,who_ms
4_Eur,FRA,France,Passy/FRA,2019,V6.0  (2023),20.039,14.05,15.642,Suburban,NA,NA,NA,NA,45.9236,6.7136,1
4_Eur,FRA,France,Passy/FRA,2020,V6.0  (2023),18.125,13.292,13.602,Suburban,NA,NA,NA,NA,45.9236,6.7136,1
4_Eur,FRA,France,Passy/FRA,2021,V6.0  (2023),19.663,14.058,14.69,Suburban,NA,NA,NA,NA,45.9236,6.7136,1
4_Eur,FRA,France,Pau/FRA,2013,"V4.0 (2018), V4.0 (2018)",20.784,11.633,24.811,"Urban, Urban",NA,NA,110402,NA,43.31095,-0.3716,1
4_Eur,FRA,France,Pau/FRA,2014,"V6.0  (2023), V6.0  (2023)",19.086,10.298,22.351,"Urban, Urban",NA,NA,110402,NA,43.31095,-0.3716,1
4_Eur,FRA,France,Pau/FRA,2015,"V6.0  (2023), V6.0  (2023)",19.426,10.607,21.386,"Urban, Urban",NA,NA,110402,NA,43.31095,-0.3716,1
4_Eur,FRA,France,Pau/FRA,2016,"V6.0  (2023), V6.0  (2023)",14.943,7.127,20.274,"Urban, Urban",NA,NA,110402,NA,43.31095,-0.3716,1
4_Eur,FRA,France,Pau/FRA,2017,"V6.0  (2023), V6.0  (2023)",16.778,8.978,20.538,"Urban, Urban",NA,NA,110402,NA,43.31095,-0.3716,1
4_Eur,FRA,France,Pau/FRA,2018,"V6.0  (2023), V6.0  (2023)",14.804,6.434,19.502,"Urban, Urban",NA,NA,110402,NA,43.31095,-0.3716,1
4_Eur,FRA,France,Pau/FRA,2019,"V6.0  (2023), V6.0  (2023)",15.3,6.033,18.659,"Urban, Urban",NA,NA,110402,NA,43.31095,-0.3716,1
4_Eur,FRA,France,Pau/FRA,2020,"V6.0  (2023), V6.0  (2023)",14.59,5.131,15.451,"Urban, Urban",NA,NA,110402,NA,43.31095,-0.3716,1
4_Eur,FRA,France,Pau/FRA,2021,"V6.0  (2023), V6.0  (2023)",15.658,8.568,14.88,"Urban, Urban",NA,NA,110402,NA,43.31095,-0.3716,1
4_Eur,FRA,France,Perigueux/FRA,2019,V6.0  (2023),13.123,6.689,10.045,Urban,NA,NA,NA,NA,45.1897,0.7272,1
4_Eur,FRA,France,Perigueux/FRA,2020,V6.0  (2023),12.625,7.737,8.931,Urban,NA,NA,NA,NA,45.1897,0.7272,1
4_Eur,FRA,France,Perigueux/FRA,2021,V6.0  (2023),14.188,8.965,7.885,Urban,NA,NA,NA,NA,45.1897,0.7272,1
4_Eur,FRA,France,Perpignan/FRA,2013,"V4.0 (2018), V4.0 (2018)",15.184,13.147,16.162,"Urban, Urban",NA,NA,130264,NA,42.6895,2.902,1
4_Eur,FRA,France,Perpignan/FRA,2014,"V6.0  (2023), V6.0  (2023)",16.552,10.414,16.41,"Urban, Urban",NA,NA,130264,NA,42.6895,2.902,1
4_Eur,FRA,France,Perpignan/FRA,2015,"V6.0  (2023), V6.0  (2023)",17.25,10.048,17.178,"Urban, Urban",NA,NA,130264,NA,42.6895,2.902,1
4_Eur,FRA,France,Perpignan/FRA,2016,"V6.0  (2023), V6.0  (2023)",16.282,9.774,16.431,"Urban, Urban",NA,NA,130264,NA,42.6895,2.902,1
4_Eur,FRA,France,Perpignan/FRA,2017,"V6.0  (2023), V6.0  (2023)",15.915,9.87,15.127,"Urban, Urban",NA,NA,130264,NA,42.6895,2.902,1
4_Eur,FRA,France,Perpignan/FRA,2019,"V6.0  (2023), V6.0  (2023)",13.768,9.649,14.878,"Urban, Urban",NA,NA,130264,NA,42.6895,2.902,1
4_Eur,FRA,France,Perpignan/FRA,2020,"V6.0  (2023), V6.0  (2023)",12.986,7.66,14.472,"Urban, Urban",NA,NA,130264,NA,42.6895,2.902,1
4_Eur,FRA,France,Perpignan/FRA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.739,8.316,26.981,"Urban, Urban, Urban",NA,NA,130264,NA,42.69163333,2.8975,1
4_Eur,FRA,France,Peyrusse Vieille/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.509,13.511,2.989,NA,NA,NA,72,"old database, old database, old database",43.630278,0.179722,1
4_Eur,FRA,France,Pointe A Pitre/FRA,2018,"V6.0  (2023), V6.0  (2023)",25.486,8.238,11.774,"Urban, Urban",NA,NA,53082,NA,16.2374,-61.5358,1
4_Eur,FRA,France,Pointe A Pitre/FRA,2019,V6.0  (2023),21.442,8.121,10.386,Urban,NA,NA,53082,NA,16.2367,-61.5341,1
4_Eur,FRA,France,Pointe A Pitre/FRA,2020,V6.0  (2023),22.854,5.438,8.966,Urban,NA,NA,53082,NA,16.2367,-61.5341,1
4_Eur,FRA,France,Pointe A Pitre/FRA,2021,V6.0  (2023),22.211,9.511,11.455,Urban,NA,NA,53082,NA,16.2367,-61.5341,1
4_Eur,FRA,France,Poitiers/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.957,17.433,23.34,NA,NA,NA,87906,"old database, old database, old database, old database",46.5849835,0.351736,1
4_Eur,FRA,France,Poitiers/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",18.079,16.051,25.974,"Urban, Urban, Urban, Urban",NA,NA,98314,NA,46.580975,0.343175,1
4_Eur,FRA,France,Poitiers/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.16,11.885,24.678,"Urban, Urban, Urban",NA,NA,98314,NA,46.58026667,0.3426,1
4_Eur,FRA,France,Poitiers/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.936,13.66,23.961,"Urban, Urban, Urban",NA,NA,98314,NA,46.58026667,0.3426,1
4_Eur,FRA,France,Poitiers/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.666,11.066,23.721,"Urban, Urban, Urban",NA,NA,98314,NA,46.58026667,0.3426,1
4_Eur,FRA,France,Poitiers/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.565,11.11,22.5,"Urban, Urban, Urban",NA,NA,98314,NA,46.58026667,0.3426,1
4_Eur,FRA,France,Poitiers/FRA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.7,9.924,24.616,"Urban, Urban, Urban, Urban",NA,NA,98314,NA,46.582925,0.34205,1
4_Eur,FRA,France,Poitiers/FRA,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.622,9.847,21.143,"Urban, Urban, Urban",NA,NA,98314,NA,46.58723333,0.3482,1
4_Eur,FRA,France,Poitiers/FRA,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.808,8.097,17.091,"Urban, Urban, Urban",NA,NA,98314,NA,46.58723333,0.3482,1
4_Eur,FRA,France,Poitiers/FRA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.386,9.61,17.122,"Urban, Urban, Urban",NA,NA,98314,NA,46.58723333,0.3482,1
4_Eur,FRA,France,Pusignan/FRA,2020,V6.0  (2023),16.062,7.88,9.549,Suburban,NA,NA,NA,NA,45.7533,5.0722,1
4_Eur,FRA,France,Pusignan/FRA,2021,V6.0  (2023),14.607,9.94,10.315,Suburban,NA,NA,NA,NA,45.7533,5.0722,1
4_Eur,FRA,France,Recloses/FRA,2013,V4.0 (2018),17.622,7.008,9.582,Rural,NA,NA,NA,NA,48.3547,2.6453,1
4_Eur,FRA,France,Reims/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",25.254,19.693,25.597,NA,NA,NA,180752,"old database, old database, old database, old database",49.23277725,4.02319475,1
4_Eur,FRA,France,Reims/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.804,13.225,28.803,"Urban, Suburban, Urban, Urban, Urban",NA,NA,209507,NA,49.25268,4.032,1
4_Eur,FRA,France,Reims/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.729,11.894,25.378,"Urban, Suburban, Urban, Urban, Urban",NA,NA,209507,NA,49.25268,4.032,1
4_Eur,FRA,France,Reims/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.47,14.842,25.419,"Urban, Suburban, Urban, Urban",NA,NA,209507,NA,49.253925,4.031475,1
4_Eur,FRA,France,Reims/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",28.804,17.388,25.681,"Urban, Suburban, Urban, Urban",NA,NA,209507,NA,49.253925,4.031475,1
4_Eur,FRA,France,Reims/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.496,13.14,25.341,"Urban, Suburban, Urban, Urban",NA,NA,209507,NA,49.253925,4.031475,1
4_Eur,FRA,France,Reims/FRA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.555,13.197,24.964,"Urban, Suburban, Urban, Urban",NA,NA,209507,NA,49.253925,4.031475,1
4_Eur,FRA,France,Reims/FRA,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.291,11.383,23.3,"Suburban, Urban, Urban",NA,NA,209507,NA,49.25236667,4.0316,1
4_Eur,FRA,France,Reims/FRA,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.463,9.878,19.055,"Suburban, Urban, Urban",NA,NA,209507,NA,49.25236667,4.0316,1
4_Eur,FRA,France,Reims/FRA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.003,10.785,19.562,"Suburban, Urban, Urban",NA,NA,209507,NA,49.25236667,4.0316,1
4_Eur,FRA,France,Rennes/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",18.983,10.928,30.976,"Urban, Urban, Urban, Urban, Urban",NA,NA,353897,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.10102,-1.66948,1
4_Eur,FRA,France,Rennes/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.733,11.432,28.32,"Urban, Urban, Urban, Urban, Urban",NA,NA,353897,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.10102,-1.66948,1
4_Eur,FRA,France,Rennes/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.862,10.062,26.604,"Urban, Urban, Urban, Urban",NA,NA,353897,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.103875,-1.672075,1
4_Eur,FRA,France,Rennes/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.022,13.111,26.863,"Urban, Urban, Urban, Urban",NA,NA,353897,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.104125,-1.671925,1
4_Eur,FRA,France,Rennes/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.392,10.876,25.483,"Urban, Urban, Urban, Urban",NA,NA,353897,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.104125,-1.671925,1
4_Eur,FRA,France,Rennes/FRA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",14.302,10.902,23.213,"Urban, Urban, Urban, Urban",NA,NA,353897,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.104125,-1.671925,1
4_Eur,FRA,France,Rennes/FRA,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.802,9.421,21.472,"Urban, Urban, Urban, Urban",NA,NA,353897,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.104125,-1.671925,1
4_Eur,FRA,France,Rennes/FRA,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.541,8.399,16.343,"Urban, Urban, Urban, Urban",NA,NA,353897,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.104125,-1.671925,1
4_Eur,FRA,France,Rennes/FRA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.929,9.822,17.981,"Urban, Urban, Urban, Urban",NA,NA,353897,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.104125,-1.671925,1
4_Eur,FRA,France,Rodez/FRA,2020,V6.0  (2023),9.688,5.765,12.374,Urban,NA,NA,NA,NA,44.357,2.5707,1
4_Eur,FRA,France,Rodez/FRA,2021,V6.0  (2023),11.539,7.333,11.666,Urban,NA,NA,NA,NA,44.357,2.5707,1
4_Eur,FRA,France,Rognac/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",31.92,25.97,15.569,NA,NA,NA,11707,"old database, old database, old database",43.510556,5.219722,1
4_Eur,FRA,France,Rognac/FRA,2013,V4.0 (2018),18.978,14.796,15.875,Suburban,NA,NA,NA,NA,43.5108,5.2201,1
4_Eur,FRA,France,Rognac/FRA,2014,V6.0  (2023),16.158,11.169,13.074,Suburban,NA,NA,NA,NA,43.5108,5.2201,1
4_Eur,FRA,France,Rognac/FRA,2015,V6.0  (2023),17.515,12.692,13.911,Suburban,NA,NA,NA,NA,43.5108,5.2201,1
4_Eur,FRA,France,Rognac/FRA,2016,V6.0  (2023),17.528,10.368,21.012,Suburban,NA,NA,NA,NA,43.5108,5.2201,1
4_Eur,FRA,France,Rouen/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",28.133,18.444,39.035,NA,NA,NA,470004,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",49.4420604,1.0892788,1
4_Eur,FRA,France,Rouen/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",25.555,16.915,30.142,"Urban, Urban, Urban, Urban",NA,NA,470004,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",49.42815,1.083375,1
4_Eur,FRA,France,Rouen/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.818,13.24,27.35,"Urban, Urban, Urban, Urban",NA,NA,470004,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",49.42815,1.083375,1
4_Eur,FRA,France,Rouen/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.984,13.1,26.156,"Urban, Urban, Urban, Urban",NA,NA,470004,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",49.42815,1.083375,1
4_Eur,FRA,France,Rouen/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.171,13.256,26.054,"Urban, Urban, Urban, Urban",NA,NA,470004,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",49.42815,1.083375,1
4_Eur,FRA,France,Rouen/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",24.274,16.534,33.639,"Urban, Urban, Urban, Urban, Urban",NA,NA,470004,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",49.42936,1.08012,1
4_Eur,FRA,France,Rouen/FRA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.499,12.935,30.584,"Urban, Urban, Urban, Urban, Urban",NA,NA,470004,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",49.4284,1.08334,1
4_Eur,FRA,France,Rouen/FRA,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.827,12.914,28.676,"Urban, Urban, Urban, Urban, Urban",NA,NA,470004,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",49.4284,1.08334,1
4_Eur,FRA,France,Rouen/FRA,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.544,9.416,22.449,"Urban, Urban, Urban, Urban, Urban",NA,NA,470004,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",49.4284,1.08334,1
4_Eur,FRA,France,Rouen/FRA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.547,11.74,26.376,"Urban, Urban, Urban, Urban",NA,NA,470004,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",49.42845,1.089675,1
4_Eur,FRA,France,Saint Chamond/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",25.575,20.169,32.711,NA,NA,NA,35419,"old database, old database, old database",45.475325,4.515003,1
4_Eur,FRA,France,Saint Chamond/FRA,2013,V4.0 (2018),21.093,13.589,28.705,Urban,NA,NA,NA,NA,45.4753,4.515,1
4_Eur,FRA,France,Saint Chamond/FRA,2014,V6.0  (2023),18.315,7.996,28.694,Urban,NA,NA,NA,NA,45.4753,4.515,1
4_Eur,FRA,France,Saint Chamond/FRA,2015,V6.0  (2023),21.859,13.469,29.862,Urban,NA,NA,NA,NA,45.4753,4.515,1
4_Eur,FRA,France,Saint Chamond/FRA,2016,V6.0  (2023),19.323,12.575,27.983,Urban,NA,NA,NA,NA,45.4753,4.515,1
4_Eur,FRA,France,Saint Chamond/FRA,2017,V6.0  (2023),17.814,9.71,26.955,Urban,NA,NA,NA,NA,45.4753,4.515,1
4_Eur,FRA,France,Saint Chamond/FRA,2018,V6.0  (2023),13.512,9.389,24.798,Urban,NA,NA,NA,NA,45.4753,4.515,1
4_Eur,FRA,France,Saint Chamond/FRA,2019,V6.0  (2023),12.502,8.253,24.278,Urban,NA,NA,NA,NA,45.4753,4.515,1
4_Eur,FRA,France,Saint Chamond/FRA,2020,V6.0  (2023),12.861,8.755,21.307,Urban,NA,NA,NA,NA,45.4753,4.515,1
4_Eur,FRA,France,Saint Chamond/FRA,2021,V6.0  (2023),13.65,9.071,20.252,Urban,NA,NA,NA,NA,45.4753,4.515,1
4_Eur,FRA,France,Saint Denis/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",26.666,6.93,37.568,NA,NA,NA,129367,"old database, old database, old database, old database, old database, old database, old database, old database, old database",10.01573344,31.54778967,1
4_Eur,FRA,France,Saint Denis/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.65,5.297,11.646,"Urban, Urban, Urban",NA,NA,147931,NA,-20.8868,55.46536667,1
4_Eur,FRA,France,Saint Denis/FRA,2014,"V6.0  (2023), V6.0  (2023)",14.805,4.264,8.697,"Urban, Urban",NA,NA,147931,NA,-20.88725,55.46135,1
4_Eur,FRA,France,Saint Denis/FRA,2015,"V6.0  (2023), V6.0  (2023)",15.133,5.29,9.338,"Urban, Urban",NA,NA,147931,NA,-20.88725,55.46135,1
4_Eur,FRA,France,Saint Denis/FRA,2016,"V6.0  (2023), V6.0  (2023)",18.119,8.553,8.277,"Urban, Urban",NA,NA,147931,NA,-20.88725,55.46135,1
4_Eur,FRA,France,Saint Denis/FRA,2017,"V6.0  (2023), V6.0  (2023)",15.069,6.624,8.353,"Urban, Urban",NA,NA,147931,NA,-20.88725,55.46135,1
4_Eur,FRA,France,Saint Denis/FRA,2018,"V6.0  (2023), V6.0  (2023)",16.926,8.709,7.686,"Urban, Urban",NA,NA,147931,NA,-20.88725,55.46135,1
4_Eur,FRA,France,Saint Denis/FRA,2019,"V6.0  (2023), V6.0  (2023)",16.494,8.013,7.95,"Urban, Urban",NA,NA,147931,NA,-20.88725,55.46135,1
4_Eur,FRA,France,Saint Denis/FRA,2020,"V6.0  (2023), V6.0  (2023)",14.297,5.569,6.973,"Urban, Urban",NA,NA,147931,NA,-20.88725,55.46135,1
4_Eur,FRA,France,Saint Denis/FRA,2021,"V6.0  (2023), V6.0  (2023)",15.136,5.974,5.936,"Urban, Urban",NA,NA,147931,NA,-20.88725,55.46135,1
4_Eur,FRA,France,Saint Etienne/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",24.968,21.728,32.4,NA,NA,NA,374879,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",45.433888,4.400905714,1
4_Eur,FRA,France,Saint Etienne/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",19.807,12.799,27.912,"Suburban, Urban, Urban",NA,NA,374879,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",45.4363,4.399333333,1
4_Eur,FRA,France,Saint Etienne/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.512,10.704,26.117,"Suburban, Urban, Urban",NA,NA,374879,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",45.4363,4.399333333,1
4_Eur,FRA,France,Saint Etienne/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.476,9.264,29.386,"Suburban, Urban, Urban",NA,NA,374879,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",45.4363,4.399333333,1
4_Eur,FRA,France,Saint Etienne/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.443,8.872,27.361,"Suburban, Urban, Urban",NA,NA,374879,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",45.4363,4.399333333,1
4_Eur,FRA,France,Saint Etienne/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.34,8.898,28.482,"Urban, Urban, Urban",NA,NA,374879,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",45.43006667,4.399,1
4_Eur,FRA,France,Saint Etienne/FRA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",14.406,8.359,26.885,"Urban, Urban, Urban",NA,NA,374879,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",45.43006667,4.399,1
4_Eur,FRA,France,Saint Etienne/FRA,2019,"V6.0  (2023), V6.0  (2023)",15.767,8.275,24.722,"Urban, Urban",NA,NA,374879,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",45.43405,4.3921,1
4_Eur,FRA,France,Saint Etienne/FRA,2020,"V6.0  (2023), V6.0  (2023)",15.328,7.634,21.991,"Urban, Urban",NA,NA,374879,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",45.43405,4.3921,1
4_Eur,FRA,France,Saint Etienne/FRA,2021,"V6.0  (2023), V6.0  (2023)",15.894,8.561,21.932,"Urban, Urban",NA,NA,374879,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",45.43405,4.3921,1
4_Eur,FRA,France,Saint Jean De Braye/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.599,19.185,16.922,NA,NA,NA,19257,"old database, old database, old database",47.918078,1.966347,1
4_Eur,FRA,France,Saint Leu/FRA,2020,V6.0  (2023),16.025,6.092,11.075,Rural,NA,NA,NA,NA,-21.2132,55.3028,1
4_Eur,FRA,France,Saint Leu/FRA,2021,V6.0  (2023),13.586,5.128,12.182,Rural,NA,NA,NA,NA,-21.2132,55.3028,1
4_Eur,FRA,France,Saint Malo/FRA,2020,V6.0  (2023),18.337,8.37,7.121,Suburban,NA,NA,NA,NA,48.6531,-2.0027,1
4_Eur,FRA,France,Saint Malo/FRA,2021,V6.0  (2023),21.162,9.73,8.807,Suburban,NA,NA,NA,NA,48.6531,-2.0027,1
4_Eur,FRA,France,Saint Nazaire/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",26.153,12.682,15.28,NA,NA,NA,67097,"old database, old database, old database, old database",47.26635175,-2.2431575,1
4_Eur,FRA,France,Saint Nazaire/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",19.619,12.945,18.146,"Urban, Urban, Urban",NA,NA,69993,NA,47.27396667,-2.227933333,1
4_Eur,FRA,France,Saint Nazaire/FRA,2014,"V6.0  (2023), V6.0  (2023)",17.225,9.706,8.762,"Urban, Urban",NA,NA,69993,NA,47.2686,-2.2365,1
4_Eur,FRA,France,Saint Nazaire/FRA,2015,"V6.0  (2023), V6.0  (2023)",16.688,9.532,8.608,"Urban, Urban",NA,NA,69993,NA,47.2686,-2.2365,1
4_Eur,FRA,France,Saint Nazaire/FRA,2016,"V6.0  (2023), V6.0  (2023)",15.192,9.932,10.401,"Urban, Urban",NA,NA,69993,NA,47.2686,-2.2365,1
4_Eur,FRA,France,Saint Nazaire/FRA,2017,"V6.0  (2023), V6.0  (2023)",16.533,9.42,10.078,"Urban, Urban",NA,NA,69993,NA,47.2686,-2.2365,1
4_Eur,FRA,France,Saint Nazaire/FRA,2018,"V6.0  (2023), V6.0  (2023)",14.894,8.917,9.287,"Urban, Urban",NA,NA,69993,NA,47.2686,-2.2365,1
4_Eur,FRA,France,Saint Nazaire/FRA,2019,"V6.0  (2023), V6.0  (2023)",17.235,8.236,9.052,"Urban, Urban",NA,NA,69993,NA,47.2686,-2.2365,1
4_Eur,FRA,France,Saint Nazaire/FRA,2020,"V6.0  (2023), V6.0  (2023)",15.083,8.247,7.4,"Urban, Urban",NA,NA,69993,NA,47.2686,-2.2365,1
4_Eur,FRA,France,Saint Nazaire/FRA,2021,"V6.0  (2023), V6.0  (2023)",14.333,8.622,7.743,"Urban, Urban",NA,NA,69993,NA,47.2686,-2.2365,1
4_Eur,FRA,France,Saint Paul/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.303,5.547,10.892,"Urban, Suburban, Urban",NA,NA,NA,NA,-21.01346667,55.26196667,1
4_Eur,FRA,France,Saint Paul/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.654,7.309,14.069,"Urban, Suburban, Urban",NA,NA,NA,NA,-21.01346667,55.26196667,1
4_Eur,FRA,France,Saint Paul/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.951,7.082,14.795,"Urban, Suburban, Urban",NA,NA,NA,NA,-21.01346667,55.26196667,1
